CUSTOMER_ID,CUSTOMER_AGE,REGION_DENSITY
POL022789,49,27003
POL041984,37,73430
POL055282,39,13051
POL035997,47,6112
POL025285,47,73430
POL034607,47,65567
POL021003,58,16733
POL039429,43,4990
POL022164,43,5410
POL038748,52,8794
POL046591,35,4076
POL031273,53,5410
POL005037,50,21622
POL005342,60,8794
POL019279,39,4076
POL003551,41,6112
POL044785,46,73430
POL033002,40,5410
POL002094,50,8794
POL058339,38,4990
POL039589,41,4076
POL042653,52,290
POL048836,35,17804
POL046695,37,34738
POL030248,41,290
POL012704,43,8794
POL041674,36,8794
POL012871,35,73430
POL054296,40,8794
POL001906,39,4076
POL054918,37,34738
POL011440,37,13051
POL019886,60,17804
POL008193,51,8794
POL028861,43,4076
POL025456,37,27003
POL047916,37,8794
POL004259,57,8794
POL024281,36,34738
POL040914,35,4990
POL012147,40,73430
POL051120,44,17804
POL031820,59,8794
POL015976,52,73430
POL032305,54,34738
POL050144,36,8794
POL045669,38,6108
POL001936,39,73430
POL022054,40,8794
POL016337,56,4076
POL051035,40,4990
POL005571,37,34738
POL003792,47,8794
POL009097,36,73430
POL038547,39,7788
POL013960,38,8794
POL055549,43,8794
POL021540,36,7788
POL044092,36,8794
POL013289,49,8794
POL014695,39,6112
POL050582,39,35036
POL001108,46,34738
POL052176,44,8794
POL018059,54,7788
POL018542,50,27003
POL058513,47,73430
POL029192,36,5410
POL039310,41,27003
POL025300,43,8794
POL029148,45,73430
POL058250,51,8794
POL027700,47,34738
POL025090,41,34738
POL006030,42,21622
POL012098,36,34738
POL014290,54,34738
POL007982,38,8794
POL007254,37,27003
POL042996,35,6112
POL055848,49,73430
POL001131,41,8794
POL039223,40,17804
POL053344,44,8794
POL040403,49,8794
POL058164,37,34738
POL017422,48,7788
POL016633,58,34791
POL010838,38,34738
POL013609,36,8794
POL056272,58,27003
POL014972,40,34738
POL013295,51,4076
POL025246,55,6112
POL031750,57,27003
POL029058,56,8794
POL040558,45,6112
POL035197,36,4076
POL041147,46,8794
POL050252,44,6112
POL016742,41,8794
POL042427,38,8794
POL013316,57,8794
POL049431,43,16206
POL008655,40,290
POL022414,42,7788
POL044973,37,4076
POL054127,49,4990
POL014193,38,8794
POL009945,50,27003
POL044685,37,8794
POL050868,58,4076
POL016348,50,8794
POL008589,39,7788
POL003888,46,8794
POL009041,43,17804
POL031875,53,4076
POL038405,43,27003
POL023335,47,4076
POL035721,53,8794
POL013916,36,4076
POL012277,57,8794
POL015897,37,4076
POL042847,46,17804
POL043804,45,5410
POL012156,36,34738
POL009202,56,6112
POL041607,40,34738
POL003834,53,34738
POL029636,47,27003
POL040545,41,8794
POL037530,40,4076
POL057555,45,73430
POL038458,40,17804
POL015079,52,4076
POL033829,35,27003
POL030110,43,8794
POL015429,40,8794
POL046516,42,27003
POL028142,36,6112
POL039483,36,4990
POL038543,39,8794
POL056787,52,4076
POL048525,37,8794
POL048438,45,7788
POL048114,39,27003
POL022636,36,5410
POL043508,55,17804
POL056863,43,4076
POL055721,49,34738
POL057364,46,27003
POL009348,49,4990
POL024979,36,13051
POL018998,41,6112
POL042576,44,4076
POL056182,44,8794
POL004460,43,34738
POL027766,43,8794
POL032390,44,27742
POL039491,44,34738
POL020369,44,17804
POL020669,51,4076
POL034334,42,8794
POL034329,54,4076
POL055206,40,34738
POL037192,45,34791
POL043047,60,27003
POL018172,38,34738
POL029866,41,8794
POL019174,40,7788
POL024710,45,6108
POL009936,37,8794
POL049310,45,4076
POL045774,50,4076
POL051993,44,8794
POL008572,37,73430
POL014277,43,34738
POL041517,37,27003
POL045921,41,8794
POL035625,50,34738
POL038830,50,7788
POL023349,35,73430
POL009234,39,4076
POL015028,40,8794
POL035901,37,4076
POL013738,55,13051
POL047212,47,4076
POL019161,43,8794
POL040784,35,8794
POL016350,52,34738
POL011178,43,5410
POL010660,47,27003
POL040855,55,13051
POL009016,40,5410
POL002884,39,27003
POL051230,37,27003
POL037736,37,27003
POL056322,40,8794
POL002404,50,8794
POL000405,40,8794
POL003027,36,8794
POL056935,50,4990
POL020564,56,34738
POL010637,45,4076
POL030266,39,34738
POL023484,41,4076
POL039852,60,27003
POL050861,38,5410
POL045209,43,8794
POL006345,51,13051
POL004329,40,8794
POL002778,50,5410
POL026914,38,290
POL011578,48,27003
POL033142,49,35036
POL041417,49,73430
POL026445,54,73430
POL009472,48,4076
POL051311,39,6108
POL021362,52,27003
POL043229,48,8794
POL040699,44,4076
POL053139,54,8794
POL003103,50,4076
POL021795,54,5410
POL016204,49,13051
POL036037,44,13051
POL051461,36,8794
POL014665,36,290
POL013009,50,34738
POL001966,48,34738
POL021728,53,5410
POL005985,40,27003
POL037564,35,21622
POL024360,35,6112
POL014411,50,5410
POL022254,37,7788
POL030511,38,73430
POL021597,61,4076
POL024794,39,17804
POL041924,42,8794
POL016621,47,8794
POL034632,40,27003
POL052317,40,34738
POL053655,42,4076
POL010954,50,8794
POL046389,35,73430
POL049017,37,8794
POL015528,52,35036
POL000963,47,8794
POL042644,46,8794
POL052727,45,6108
POL016839,42,17804
POL016108,41,27003
POL030389,37,4076
POL006627,56,16206
POL056845,45,27003
POL027585,40,6112
POL014050,36,34738
POL026459,37,17804
POL038926,49,73430
POL052833,45,6112
POL022198,44,27003
POL056899,36,27003
POL012114,41,17804
POL053138,40,5410
POL041054,43,34738
POL029693,43,17804
POL052278,41,27003
POL005300,42,27003
POL001776,37,8794
POL038462,35,27003
POL033023,35,5410
POL049563,43,4076
POL015858,45,27003
POL036393,37,4990
POL043281,44,7788
POL011035,61,4076
POL018503,35,4076
POL037419,39,8794
POL002958,57,34738
POL000470,41,4076
POL014807,40,4990
POL015491,60,16206
POL040355,43,4076
POL034173,43,34738
POL039439,49,4990
POL010019,53,34738
POL002627,52,8794
POL053875,40,34738
POL008716,37,5410
POL032472,35,8794
POL034149,37,4990
POL019596,56,17804
POL031504,51,8794
POL042841,48,34791
POL028121,45,4076
POL021328,40,3264
POL047435,47,34738
POL026546,46,5410
POL039620,45,34738
POL007318,45,27003
POL039421,35,17804
POL049965,36,4990
POL016192,37,34791
POL004440,41,4076
POL009008,48,5410
POL016628,42,17804
POL030763,36,8794
POL051919,38,27003
POL018020,43,34738
POL012843,37,8794
POL019649,49,5410
POL028986,60,4990
POL029920,39,4076
POL046936,57,8794
POL048156,44,5410
POL030408,40,290
POL044164,48,34738
POL041642,53,5410
POL031913,41,6112
POL052901,59,73430
POL021904,49,17804
POL044107,43,7788
POL054218,58,27003
POL038020,36,27003
POL024897,57,34738
POL004077,46,17804
POL056831,54,17804
POL054066,37,4076
POL032352,47,34791
POL012676,47,27003
POL017391,43,4076
POL037991,46,5410
POL030550,37,4076
POL004174,50,65567
POL013321,50,8794
POL057601,46,13051
POL014144,56,8794
POL024637,47,34738
POL009205,35,13051
POL042342,37,8794
POL013971,51,34791
POL056886,48,5410
POL003852,53,35036
POL039952,39,4076
POL055267,38,4076
POL016682,56,27003
POL014743,39,27003
POL054017,50,34738
POL042447,56,7788
POL014236,47,27003
POL028304,39,7788
POL008137,61,17804
POL057299,54,4076
POL028108,37,34738
POL009449,52,8794
POL007264,50,34738
POL037711,47,4076
POL040084,43,7788
POL046030,43,8794
POL011670,39,8794
POL038297,41,8794
POL017682,39,8794
POL019098,57,4076
POL042749,48,5410
POL045026,45,6112
POL015787,41,8794
POL010733,43,73430
POL001483,49,17804
POL015441,43,27003
POL048588,40,8794
POL008354,41,8794
POL020103,51,34791
POL042451,41,6108
POL022613,35,8794
POL027674,46,73430
POL033743,41,27742
POL037144,39,8794
POL032668,43,73430
POL049800,52,34738
POL012160,38,7788
POL008607,43,8794
POL025825,40,7788
POL024756,37,8794
POL013461,39,34738
POL010506,36,4990
POL021128,43,8794
POL046806,37,27003
POL028414,51,27742
POL043029,40,21622
POL057944,47,8794
POL009578,39,4076
POL028841,39,27003
POL045420,60,7788
POL031428,54,17804
POL039588,44,4076
POL017987,52,6112
POL008923,45,27003
POL054568,48,73430
POL020723,45,34738
POL027261,40,8794
POL051856,37,17804
POL023030,52,7788
POL029875,48,27742
POL012643,43,4076
POL015910,49,4076
POL054619,39,34738
POL017554,52,8794
POL055775,52,8794
POL007728,43,73430
POL052818,36,35036
POL023661,53,34738
POL002985,35,6112
POL028253,49,27003
POL018317,44,13051
POL013418,39,34738
POL015447,47,3264
POL040620,61,8794
POL057332,39,8794
POL008487,35,4076
POL053660,65,8794
POL026261,48,34738
POL013517,48,6108
POL019078,43,8794
POL009893,42,4076
POL035501,52,6108
POL014808,41,6112
POL056879,57,7788
POL013061,35,8794
POL013967,40,16733
POL048300,48,34738
POL031076,49,17804
POL056470,43,20905
POL022872,53,27003
POL001006,47,4076
POL021829,39,34738
POL009110,65,34738
POL043359,36,4076
POL027244,38,73430
POL006912,46,73430
POL013210,37,34738
POL058006,38,27742
POL003679,45,4076
POL030536,35,34738
POL034841,36,17804
POL011378,60,73430
POL052882,42,17804
POL050111,37,73430
POL015231,35,7788
POL042820,43,8794
POL044724,60,34738
POL048604,40,4076
POL012423,55,4076
POL034643,46,73430
POL046985,41,7788
POL005707,54,8794
POL022078,42,4076
POL039823,43,4076
POL044798,36,27003
POL041276,62,27742
POL041738,50,34738
POL013832,45,5410
POL014980,40,4076
POL050312,37,17804
POL007062,35,6112
POL048075,57,8794
POL004757,40,4990
POL001671,48,4076
POL008228,44,27003
POL026457,37,73430
POL014580,40,16206
POL039479,36,27003
POL024124,61,5410
POL023618,41,34738
POL050547,53,8794
POL037666,41,21622
POL006051,47,4076
POL040202,35,73430
POL031977,44,27003
POL033845,36,5410
POL045233,36,6112
POL025000,36,8794
POL023707,41,4990
POL044392,50,8794
POL050969,43,34738
POL005886,45,4076
POL001881,54,4076
POL000317,43,290
POL030308,36,34738
POL053550,41,8794
POL000782,47,4076
POL021992,53,27003
POL027448,40,73430
POL040989,40,34791
POL050060,47,8794
POL030640,43,8794
POL033343,61,7788
POL013789,44,34738
POL051907,61,34738
POL032327,40,17804
POL026335,40,4076
POL049663,39,8794
POL025322,43,73430
POL054334,59,8794
POL005222,48,5410
POL046613,47,17804
POL038409,37,4076
POL044179,44,34738
POL045102,39,17804
POL023946,50,4076
POL057112,46,27003
POL024060,45,13051
POL055952,40,27003
POL055858,54,27003
POL022851,39,8794
POL044115,48,8794
POL039324,39,4076
POL030205,42,6112
POL051298,56,8794
POL041610,39,5410
POL049377,48,7788
POL044832,36,4076
POL026857,40,8794
POL038150,52,7788
POL001234,44,34738
POL050694,50,8794
POL028716,50,27003
POL008303,41,4076
POL006971,44,8794
POL028709,50,4076
POL052566,47,34738
POL046901,39,8794
POL004495,37,4076
POL034853,43,7788
POL019619,50,8794
POL011897,38,4076
POL044083,49,5410
POL015199,45,4990
POL047165,53,4076
POL046341,41,8794
POL024375,43,4076
POL019272,45,8794
POL003427,39,27003
POL021118,41,8794
POL006680,49,34791
POL012053,54,27003
POL056613,62,4076
POL022750,38,27003
POL019688,36,4076
POL025661,45,34738
POL040418,40,6112
POL019972,52,34738
POL047379,37,4076
POL024761,58,27003
POL014747,62,73430
POL049600,47,27003
POL017977,35,8794
POL035664,46,4076
POL034152,39,7788
POL036836,53,7788
POL009828,54,13051
POL033534,44,17804
POL058448,46,34791
POL008135,45,73430
POL023285,37,34738
POL015369,45,8794
POL027936,39,8794
POL057011,41,8794
POL001157,52,34791
POL044256,52,27742
POL002047,45,7788
POL050239,55,65567
POL045181,49,4076
POL012418,45,8794
POL021554,40,8794
POL016939,40,65567
POL000651,38,27003
POL049294,59,8794
POL007658,54,73430
POL032712,43,34738
POL013101,42,65567
POL034586,42,4076
POL031574,50,27003
POL028418,61,8794
POL020503,44,27003
POL054501,57,7788
POL033619,48,73430
POL016970,49,6112
POL053405,51,35036
POL032948,37,8794
POL021218,46,5410
POL009045,39,8794
POL043431,44,27003
POL000595,51,4076
POL026692,40,4076
POL046266,46,8794
POL018828,39,27003
POL051771,62,7788
POL023001,50,27003
POL027623,48,4076
POL033342,41,8794
POL031809,46,4990
POL043410,53,34738
POL054544,36,7788
POL039050,53,27003
POL044768,39,8794
POL043676,49,4990
POL052546,47,34738
POL043147,47,34738
POL016802,54,4076
POL001762,50,8794
POL028285,48,8794
POL004948,35,34738
POL029786,40,35036
POL005598,43,27003
POL008844,44,4990
POL016264,35,6112
POL026435,40,290
POL042280,46,8794
POL010599,35,5410
POL055125,45,73430
POL057508,40,73430
POL021485,54,4076
POL025847,35,34791
POL005311,44,16206
POL017664,41,5410
POL049038,44,5410
POL048497,37,16733
POL007878,36,73430
POL011009,37,34738
POL018832,49,34738
POL020491,49,8794
POL051528,48,290
POL030549,49,8794
POL055084,37,8794
POL034184,35,21622
POL009109,47,4076
POL038081,44,27003
POL027133,40,7788
POL051271,45,8794
POL036185,37,4076
POL005009,35,17804
POL047589,50,4990
POL058559,41,8794
POL017734,40,8794
POL050088,49,4990
POL039130,46,4076
POL053634,40,5410
POL023018,43,7788
POL024096,42,8794
POL018148,41,8794
POL046223,46,4076
POL033132,37,27003
POL019602,46,6108
POL044813,50,8794
POL000545,39,8794
POL008575,45,27003
POL017469,43,8794
POL043828,52,27003
POL014738,48,34738
POL014958,58,27003
POL022907,40,4990
POL032247,41,34738
POL006656,41,8794
POL019209,35,8794
POL048681,42,73430
POL004318,42,17804
POL036636,43,4076
POL028774,40,8794
POL024959,52,27003
POL043534,35,17804
POL022901,43,4076
POL021616,48,8794
POL054732,37,5410
POL037874,48,4990
POL013216,36,27003
POL040714,40,27003
POL014577,46,4990
POL044528,36,8794
POL009751,48,8794
POL012748,53,5410
POL055296,38,27003
POL044784,44,4076
POL044584,52,35036
POL048243,54,7788
POL022406,39,5410
POL009525,50,8794
POL034646,45,27003
POL031898,46,34738
POL029390,40,34791
POL043105,41,34738
POL052880,50,6108
POL025682,39,8794
POL006963,54,13051
POL026536,61,4076
POL001343,47,34738
POL026179,52,8794
POL009299,37,34738
POL038143,39,34738
POL018939,49,4076
POL020054,40,4076
POL015063,38,6112
POL023686,36,7788
POL051263,56,8794
POL055272,43,8794
POL045664,54,17804
POL051122,36,4076
POL042005,40,8794
POL005045,43,8794
POL030454,60,8794
POL032394,45,6112
POL008288,47,27003
POL021624,40,8794
POL007129,53,8794
POL052586,47,8794
POL000497,37,16206
POL049847,53,27003
POL029164,43,73430
POL033249,40,17804
POL000528,37,8794
POL027217,44,65567
POL010869,45,34738
POL037551,45,8794
POL039361,55,3264
POL045852,44,8794
POL049612,49,27003
POL003274,50,7788
POL044521,47,4076
POL023361,48,65567
POL013502,36,34791
POL056882,35,27003
POL030096,37,8794
POL038014,35,8794
POL039013,46,7788
POL022939,43,8794
POL015733,48,7788
POL038279,40,7788
POL002400,53,27003
POL036906,55,27003
POL000161,51,27003
POL057460,61,7788
POL036299,53,6108
POL000379,46,6108
POL043827,38,6112
POL030884,40,73430
POL045431,40,34738
POL028002,43,8794
POL023624,40,34738
POL052154,50,17804
POL050453,47,73430
POL028100,42,8794
POL019801,54,8794
POL050892,38,4076
POL015706,40,4076
POL021980,52,27003
POL042253,37,27003
POL003628,43,27742
POL041526,46,8794
POL046718,49,34738
POL000459,42,8794
POL046569,61,4076
POL005331,58,34738
POL030204,40,5410
POL041786,41,27003
POL016722,41,7788
POL043756,45,5410
POL011395,41,8794
POL022879,47,13051
POL018999,38,290
POL033697,41,5410
POL037292,36,6112
POL040926,36,4076
POL055068,44,34738
POL034593,44,34738
POL004469,58,4076
POL052955,35,73430
POL018321,56,73430
POL000677,54,27003
POL004221,36,4076
POL040304,47,17804
POL054048,48,7788
POL047577,36,8794
POL003631,51,4076
POL001796,47,17804
POL023712,60,5410
POL057351,37,8794
POL027630,44,27003
POL029166,42,6112
POL022850,39,34791
POL029661,49,4076
POL048019,35,73430
POL039288,43,27742
POL051773,58,73430
POL046009,49,27003
POL010904,35,34738
POL021522,35,34791
POL046748,36,8794
POL007086,37,27003
POL037646,40,5410
POL027029,61,8794
POL006251,50,27003
POL000135,54,6108
POL025379,47,8794
POL000586,58,27003
POL005484,51,8794
POL052000,49,8794
POL031781,56,34791
POL021968,37,8794
POL042489,41,8794
POL046627,44,4076
POL012073,41,8794
POL023733,39,4076
POL057609,46,34791
POL008347,47,27003
POL056067,45,34738
POL010378,52,8794
POL027000,52,73430
POL043071,37,7788
POL045049,40,73430
POL037895,42,27742
POL032016,44,8794
POL014922,49,34791
POL023159,37,17804
POL043577,42,290
POL045890,64,34738
POL032254,52,4990
POL015206,64,27003
POL022713,38,6112
POL058326,55,4076
POL021689,53,73430
POL022284,46,6112
POL012891,40,5410
POL034623,38,7788
POL049226,41,27742
POL058428,45,34738
POL001701,52,4076
POL010126,36,4076
POL042827,54,8794
POL001426,37,8794
POL028868,36,8794
POL024119,42,8794
POL018674,50,5410
POL044718,38,290
POL011103,46,4076
POL018495,40,73430
POL054430,56,4076
POL026841,49,34738
POL021431,49,5410
POL030691,39,65567
POL015115,44,6108
POL015057,45,34738
POL054644,39,7788
POL014111,53,8794
POL006242,37,27003
POL043657,61,8794
POL046416,55,27003
POL058134,42,8794
POL026694,49,8794
POL029002,41,34791
POL020753,44,5410
POL041223,35,27003
POL009824,51,8794
POL020232,40,5410
POL046040,52,5410
POL012492,50,34738
POL008118,41,8794
POL043699,46,7788
POL022158,54,7788
POL028515,40,8794
POL043313,39,34738
POL013454,47,8794
POL024340,41,27003
POL014025,38,8794
POL019535,53,8794
POL033735,40,8794
POL041267,62,7788
POL040948,38,73430
POL021957,40,4076
POL003538,45,7788
POL017264,45,27003
POL053349,51,4076
POL057191,52,8794
POL002516,45,21622
POL055393,41,34738
POL000965,41,4076
POL007192,47,34791
POL003304,35,27003
POL039420,38,27003
POL054964,53,8794
POL027253,43,34738
POL040366,57,17804
POL030178,40,34738
POL008833,54,17804
POL003658,36,8794
POL023672,43,34738
POL035419,52,27003
POL014431,35,4076
POL029416,37,27003
POL026755,47,4076
POL047581,52,5410
POL009378,39,34738
POL034347,45,4076
POL006173,52,73430
POL009251,36,73430
POL006046,37,27003
POL049583,48,4076
POL009894,41,8794
POL057287,37,8794
POL052889,39,4076
POL041862,38,8794
POL017669,36,5410
POL011188,39,5410
POL024424,37,6112
POL010622,47,8794
POL043628,38,27003
POL019715,49,17804
POL032157,44,27003
POL011397,35,7788
POL003805,44,7788
POL006129,57,8794
POL031621,41,4076
POL032407,53,8794
POL046764,53,27003
POL040950,46,8794
POL001390,48,5410
POL020345,39,4076
POL012256,60,3264
POL025366,49,27742
POL040050,50,5410
POL016431,39,4076
POL057264,36,4076
POL046647,53,73430
POL049999,41,8794
POL054304,53,27003
POL004131,50,73430
POL035169,55,21622
POL032237,43,73430
POL019945,36,8794
POL022740,36,34791
POL042284,41,27742
POL049270,38,8794
POL043115,49,34738
POL040798,49,27003
POL015586,54,17804
POL029750,54,8794
POL032324,49,27003
POL023944,39,6112
POL024812,52,8794
POL014627,36,7788
POL052159,35,34738
POL012145,45,4076
POL014170,43,8794
POL058156,47,73430
POL004930,40,34738
POL033738,38,5410
POL056548,54,5410
POL039233,39,73430
POL032246,39,27003
POL006565,36,34791
POL052262,50,34738
POL026675,50,34738
POL008724,37,4076
POL044293,45,27003
POL048723,42,13051
POL038878,44,4076
POL034232,47,8794
POL043671,36,5410
POL038155,50,27003
POL006194,41,4076
POL028751,48,8794
POL010997,58,34738
POL056585,37,4076
POL026293,54,34738
POL037510,52,8794
POL038744,36,27003
POL021369,61,34738
POL053945,40,27003
POL050263,40,4076
POL012915,41,8794
POL045995,46,73430
POL007908,41,34738
POL051784,48,4076
POL003220,37,8794
POL012384,38,6112
POL035866,39,8794
POL012611,44,8794
POL003407,42,13051
POL011558,56,8794
POL005224,40,6112
POL047567,37,7788
POL009656,37,27003
POL027035,36,27003
POL036772,46,8794
POL028655,44,34791
POL011373,43,27003
POL035639,40,27003
POL029858,48,17804
POL005691,45,73430
POL048248,50,73430
POL009252,48,27003
POL012834,43,8794
POL031789,47,34791
POL045490,36,8794
POL043076,40,3264
POL036232,45,65567
POL056499,42,27003
POL018121,38,34738
POL030938,39,7788
POL020450,41,34791
POL030840,39,8794
POL030807,47,8794
POL016858,37,8794
POL007372,51,34738
POL052956,40,5410
POL009990,45,8794
POL027199,40,34791
POL058277,45,4076
POL018821,39,8794
POL040195,52,34738
POL018686,40,5410
POL050477,64,8794
POL008079,41,17804
POL049461,53,34738
POL056456,35,8794
POL024254,68,8794
POL057627,36,17804
POL034862,37,65567
POL006133,38,8794
POL003159,44,27003
POL034135,43,34738
POL024405,56,5410
POL044033,37,8794
POL011288,47,4076
POL024760,39,4076
POL010990,48,8794
POL044834,36,27003
POL034357,44,3264
POL002188,38,6112
POL026196,63,8794
POL055987,66,34738
POL005773,59,8794
POL008144,47,8794
POL035219,37,34738
POL051362,40,17804
POL034211,43,5410
